data,chuva,tem_max,tem_min,tem_med,umd_max,umd_min,umd_med,ven_vel_med,rad_glo,et0
2009-07-01,0,18.6,2.1,9.15,94,16,64.75,1.2333333333333334,12891.800000000001,2.268418465521737
2009-07-02,0,17.9,5,10.904166666666667,93,25,64.45833333333333,1.9041666666666666,14322.4,2.538758021831993
2009-07-03,0,18,2.2,9.95,92,22,61.25,1.3041666666666667,15061.3,2.3926985767153286
2009-07-04,0,19.9,1.1,10.129166666666666,99,30,73.41666666666667,1.8166666666666667,14481.199999999999,2.402012046591796
2009-07-05,0,13,7,10.058333333333334,93,57,77.91666666666667,4.020833333333333,7696.8,1.6733011524825814
2009-07-06,7.6,17.9,11.1,13.495833333333334,95,77,90.25,3.7083333333333335,5949.2,1.5074680213770182
2009-07-07,26,20.3,12.3,14.608333333333333,96,64,88.125,3.1791666666666667,8931.7,1.9992371294364262
2009-07-08,30.2,20.5,12.4,15.183333333333334,96,64,87.625,2.3041666666666667,10051.9,1.8271771384890032
2009-07-09,16.6,16.6,11.9,14.066666666666666,97,78,93.45833333333333,1.2125,4396,0.886020906712855
2009-07-10,24.8,16.8,12.4,14.008333333333333,97,74,92.16666666666667,1.5,5737.2,1.0772711924457972
2009-07-11,23.6,13,6.3,9.5,97,87,93.70833333333333,3.2583333333333333,2114.2,0.7730286383978695
2009-07-12,0,13.5,1.4,6.683333333333334,99,43,82.91666666666667,2.379166666666667,13718.3,1.7964987523313132
2009-07-13,0.6,18.2,5.7,10.75,98,42,78.04166666666667,2.816666666666667,15171.6,2.497164422315315
2009-07-14,0,14.6,6.1,9.604166666666666,96,46,76.20833333333333,2.683333333333333,14100.6,2.1422134146205067
2009-07-15,1.4000000000000001,11.5,6.9,8.858333333333333,95,76,89.29166666666667,5.295833333333333,6279,1.181211254205247
2009-07-16,69,13.9,9.3,10.958333333333334,96,91,94.54166666666667,3.345833333333333,1390,0.8289752261079498
2009-07-17,0,19.1,12.5,14.795833333333333,95,76,89.66666666666667,3.5541666666666667,7952.3,1.6655702981647376
2009-07-18,0,16.6,6.7,11.1625,97,49,79.66666666666667,2.4458333333333333,15215.2,2.1210756745247554
2009-07-19,0,16.1,4.1,8.829166666666666,99,54,87.16666666666667,2.275,12401.4,1.8171315585732906
2009-07-20,0,14.3,6.7,10.175,95,64,82.45833333333333,4.579166666666667,13709.5,1.9428330269423773
2009-07-21,0,15.6,8.1,10.95,93,70,86.20833333333333,5.654166666666667,11697.8,1.9835624581849614
2009-07-22,21.8,16.6,7.5,10.420833333333334,96,75,91.70833333333333,3.4541666666666666,2653,1.402923395684466
2009-07-23,0.2,11,3.2,7.4875,98,69,87.91666666666667,2.3666666666666667,5892.7,0.9664691383300779
2009-07-24,0,9.4,-2.7,2.3916666666666666,97,36,72.58333333333333,1.8375,16586.4,1.8466205016471389
2009-07-25,0,14.3,-2.5,5.425,95,49,78.04166666666667,2.5749999999999997,15080.5,2.076186017953235
2009-07-26,0.2,14.7,6.8,10.758333333333333,96,66,86.33333333333333,1.5833333333333333,7563.8,1.2221746047212887
2009-07-27,0.2,16.4,10.3,12.15,94,69,87.41666666666667,2.6666666666666665,8398.5,1.619508323580303
2009-07-28,1.4,15.6,10.3,12.125,96,82,92.16666666666667,2.7416666666666667,4338.8,1.1213930658096762
2009-07-29,1.2000000000000002,14.3,6.5,10.591666666666667,96,50,80,2.8875,12614.9,1.7647166957258031
2009-07-30,0.2,16.1,0.6,7.895833333333333,98,31,76.875,1.7541666666666667,16427.9,2.1348611619736335
2009-07-31,34.6,9.3,7.2,8.325,95,91,93.83333333333333,4.354166666666667,2029,0.6118372957508428
2009-08-01,18.6,18.1,7.4,11.991666666666667,96,71,89.54166666666667,4.0874999999999995,11244.9,1.8350421356259532
2009-08-02,30.6,16.6,9.7,13.316666666666666,96,76,88.5,5.429166666666666,6090.1,1.2970919969206791
2009-08-03,0,14.3,5.6,9,93,59,81.5,4.045833333333333,11513.300000000001,2.0054300892539225
2009-08-04,0.2,20.7,1.3,10.916666666666666,98,34,79.04166666666667,2.4,17679.4,2.591684901886683
2009-08-05,0,26.2,8.8,16.35,97,30,71.16666666666667,3.3833333333333333,15635.800000000001,3.751799997317869
2009-08-06,2.4,20.7,13.9,16.504166666666666,96,66,81.91666666666667,2.5625,7205.7,1.8373486284053708
2009-08-07,1.7999999999999998,15.2,10.3,12.333333333333334,97,88,93.45833333333333,4.25,3449.7,0.9825252307657001
2009-08-08,0,27.6,12.2,18.291666666666668,95,30,73.75,3.9208333333333334,15281.3,3.98142191846951
2009-08-09,8.2,18.2,14.2,15.541666666666666,96,76,90.29166666666667,4.470833333333333,8419.5,1.570149983482714
2009-08-10,2.4,15.6,4.9,9.066666666666666,96,73,88.66666666666667,5.229166666666667,6710.2,1.7611097670431095
2009-08-11,0.2,18.1,0.1,8.575,100,41,82.125,1.7291666666666667,17523.5,2.206970401182737
2009-08-12,0,19,7.4,11.645833333333334,96,42,78.75,3.495833333333333,17847.5,2.87675396461439
2009-08-13,0,23.8,9.2,14.8,91,27,68.70833333333333,4.120833333333334,18701.4,4.16810639789348
2009-08-14,0,24.6,10.5,16.8625,92,25,65.16666666666667,2.275,18206,3.4255671257056717
2009-08-15,0,24.9,10.8,16.883333333333333,89,22,60.833333333333336,3.6791666666666667,18933.7,4.401137324640474
2009-08-16,0,25.9,12.3,18.441666666666666,82,32,57.625,4.641666666666667,18222,4.988738924738783
2009-08-17,31,19.2,12.8,15.125,96,57,87.54166666666667,2.7083333333333335,2468.6,1.3205889431028204
2009-08-18,28.2,18.1,12.1,14.583333333333334,96,69,87.58333333333333,3.3625,7467,1.5430570488277722
2009-08-19,5.6,20.7,11.9,15.220833333333333,97,58,84.875,2.941666666666667,13529,2.2271771542102923
2009-08-20,0,17,8.8,13.108333333333334,96,57,81.58333333333333,4.4875,11842.1,1.92688729161378
2009-08-21,0,14.1,6.2,8.691666666666666,91,48,74.70833333333333,3.2,14691.5,2.4083551973691826
2009-08-22,0,14.6,5,9.291666666666666,94,51,78.45833333333333,4.783333333333333,17593.1,2.3898521246119158
2009-08-23,0.8,16.9,8.6,11.7875,92,62,80.125,4.254166666666666,13026.3,2.3576542015209583
2009-08-24,0,18.1,11.4,14.020833333333334,94,64,82.20833333333333,2.775,8842.8,1.8389207028283656
2009-08-25,0,18.6,11.5,13.920833333333333,93,55,81.125,4.0875,13218.4,2.4620292915984696
2009-08-26,0,20.8,8,13.854166666666666,92,47,76.33333333333333,3.8125,20471.4,3.103134175820638
2009-08-27,0,22.2,10.5,15.55,95,37,71.29166666666667,2.0791666666666666,19857.5,3.0371867646682165
2009-08-28,0.2,24.7,8.1,16.604166666666668,96,35,70.70833333333333,1.6083333333333334,20289.7,2.943566027997755
2009-08-29,0,26.9,10,17.733333333333334,93,16,62.5,3.5166666666666666,21073.3,4.567350001867978
2009-08-30,0,28.1,10.8,18.3625,96,20,62.791666666666664,3.3666666666666667,21331.3,4.737591894124379
2009-08-31,0,27,10.5,18.629166666666666,92,23,61.416666666666664,2.2666666666666666,20883.1,3.8725157068011358
2009-09-01,0,27.9,12,20.5,80,27,55.458333333333336,2.845833333333333,20088.5,4.3518416883016675
